algorithm,N,sample,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSInter,11000,9,59.8196,12.0534,7.68359,6466.46,1654521,0,0,0,0,228,57.9265,1.88985,0.003281,ok,2
BBMSDppInstant,11000,9,70.4073,12.0534,7.6875,26939,6924239,0,0,0,0,283,62.1245,8.27909,0.00372595,ok,2
BBMSDppStepwise,11000,9,52.4979,12.0534,7.6875,25832.9,6639535,0,0,0,0,225,44.8764,7.61928,0.00216398,ok,2
DijkstraPrims,11000,9,5.01964,12.0534,7.6875,852.289,296562,0,0,0,0,21,4.65951,0.359963,0.000167699,ok,2
BBMSDppStepwise,18000,0,154.843,12.3183,7.69141,69165.1,17814525,0,0,0,0,628,133.745,21.0891,0.00819638,ok,0
DijkstraPrims,18000,0,2.67781,12.3183,7.69531,429.492,148225,0,0,0,0,8,2.44801,0.229735,7.1653e-05,ok,0
BBMSDppStepwise,18000,0,155.138,12.3183,7.69531,69165,17814525,0,0,0,0,653,133.742,21.3886,0.00775021,ok,1
DijkstraPrims,18000,0,2.7287,12.3183,7.69531,429.535,148225,0,0,0,0,13,2.52802,0.200558,0.000122673,ok,1
BBMSDppStepwise,18000,0,154.962,12.3183,7.69531,69165,17814525,0,0,0,0,617,133.566,21.3892,0.00705645,ok,2
DijkstraPrims,18000,0,2.63832,12.3183,7.69531,429.543,148225,0,0,0,0,12,2.40843,0.229766,0.000123229,ok,2
BBMSDppStepwise,18000,1,154.487,16.4919,7.69531,69158.9,17812944,0,0,0,0,600,133.35,21.1295,0.00734987,ok,0
DijkstraPrims,18000,1,145.748,16.4919,7.69922,14040.1,4910421,0,0,0,0,601,139.611,6.12946,0.00726523,ok,0
BBMSDppStepwise,18000,1,155.062,16.4919,7.70703,69158.9,17812944,0,0,0,0,619,133.984,21.0701,0.00771748,ok,1
DijkstraPrims,18000,1,145.731,16.4919,7.71094,14040.1,4910421,0,0,0,0,592,139.535,6.1905,0.00556666,ok,1
BBMSDppStepwise,18000,1,154.414,16.4919,7.71094,69158.9,17812944,0,0,0,0,614,133.367,21.0392,0.00742701,ok,2
DijkstraPrims,18000,1,145.458,16.4919,7.71094,14040.1,4910421,0,0,0,0,574,139.472,5.97951,0.00632801,ok,2
BBMSDppStepwise,18000,2,155.221,17.6821,7.71484,69155.2,17811992,0,0,0,0,640,133.794,21.4192,0.00751729,ok,0
DijkstraPrims,18000,2,146.169,17.6821,7.71484,14037.4,4909729,0,0,0,0,616,140.234,5.92996,0.00554787,ok,0
BBMSDppStepwise,18000,2,157.447,17.6821,7.71484,69155.2,17811992,0,0,0,0,647,136,21.4392,0.00793537,ok,1
DijkstraPrims,18000,2,145.739,17.6821,7.71484,14037.4,4909729,0,0,0,0,570,139.682,6.05026,0.0060133,ok,1
BBMSDppStepwise,18000,2,156.173,17.6821,7.71484,69155.2,17811992,0,0,0,0,628,135.395,20.7695,0.00826234,ok,2
DijkstraPrims,18000,2,146.26,17.6821,7.71484,14037.5,4909729,0,0,0,0,603,140.504,5.74991,0.00651656,ok,2
BBMSDppStepwise,18000,3,155.461,12.9196,7.71875,69151.1,17810939,0,0,0,0,630,134.325,21.1297,0.00617743,ok,0
DijkstraPrims,18000,3,64.215,12.9196,7.71875,8244.69,2762201,0,0,0,0,260,60.7323,3.47973,0.00300085,ok,0
BBMSInter,18000,0,229.048,12.3183,7.27734,17308.5,4430097,0,0,0,0,818,223.879,5.16062,0.00762772,ok,0
BBMSDppInstant,18000,0,255.349,12.3183,7.28125,72218.6,18597694,0,0,0,0,1018,233.239,22.0989,0.0117101,ok,0
BBMSInter,18000,0,233.376,12.3183,7.28125,17308.4,4430097,0,0,0,0,857,228.309,5.05997,0.00713496,ok,1
BBMSDppInstant,18000,0,254.347,12.3183,7.28125,72218.6,18597694,0,0,0,0,1046,231.985,22.3484,0.0134658,ok,1
BBMSInter,18000,0,228.117,12.3183,7.28125,17308.4,4430097,0,0,0,0,779,222.95,5.16019,0.00668481,ok,2
BBMSDppInstant,18000,0,253.931,12.3183,7.28125,72218.6,18597694,0,0,0,0,1027,231.809,22.1088,0.0136109,ok,2
BBMSInter,18000,1,200.211,16.4919,7.28125,17308.4,4430097,0,0,0,0,714,195.154,5.05005,0.00673086,ok,0
BBMSDppInstant,18000,1,252.24,16.4919,7.28125,72200.1,18594488,0,0,0,0,1026,230.267,21.9594,0.0136955,ok,0
BBMSInter,18000,1,200.591,16.4919,7.28516,17308.4,4430097,0,0,0,0,656,195.456,5.1298,0.00534056,ok,1
BBMSDppInstant,18000,1,252.367,16.4919,7.29297,72200,18594488,0,0,0,0,1049,230.247,22.1084,0.012546,ok,1
BBMSInter,18000,1,200.862,16.4919,7.29297,17308.4,4430097,0,0,0,0,708,195.685,5.16984,0.00631521,ok,2
BBMSDppInstant,18000,1,252.202,16.4919,7.29297,72200.1,18594488,0,0,0,0,991,230.409,21.7788,0.0138008,ok,2
BBMSInter,18000,2,224.068,17.6821,7.29688,17308.3,4430097,0,0,0,0,730,218.972,5.08967,0.00633266,ok,0
BBMSDppInstant,18000,2,259.598,17.6821,7.29688,72176.8,18586461,0,0,0,0,1027,236.575,23.0091,0.0141825,ok,0
BBMSInter,18000,2,226.342,17.6821,7.29688,17308.5,4430097,0,0,0,0,788,221.136,5.1998,0.00639,ok,1
BBMSDppInstant,18000,2,259.505,17.6821,7.29688,72176.8,18586461,0,0,0,0,1049,237.223,22.2689,0.0126064,ok,1
BBMSInter,18000,2,227.776,17.6821,7.29688,17308.5,4430097,0,0,0,0,748,222.46,5.30968,0.0064039,ok,2
BBMSDppInstant,18000,2,258.96,17.6821,7.29688,72176.9,18586461,0,0,0,0,1068,237.218,21.7292,0.0123855,ok,2
BBMSInter,18000,3,229.775,12.9196,7.29688,17308.4,4430097,0,0,0,0,778,224.618,5.14983,0.00644345,ok,0
BBMSDppInstant,18000,3,254.145,12.9196,7.30078,72199.2,18591924,0,0,0,0,1029,232.302,21.8286,0.0135325,ok,0
BBMSInter,18000,3,229.101,12.9196,7.30078,17308.4,4430097,0,0,0,0,769,223.945,5.14949,0.00659323,ok,1
BBMSDppInstant,18000,3,254.667,12.9196,7.30078,72199.1,18591924,0,0,0,0,1014,232.445,22.2088,0.0133327,ok,1
BBMSDppStepwise,18000,3,154.361,12.9196,7.30078,69151,17810939,0,0,0,0,622,133.314,21.0395,0.00731174,ok,1
DijkstraPrims,18000,3,63.9255,12.9196,7.30078,8244.74,2762201,0,0,0,0,247,60.4226,3.49977,0.00315435,ok,1
BBMSInter,18000,3,229.844,12.9196,7.30078,17308.5,4430097,0,0,0,0,818,224.707,5.12997,0.00719036,ok,2
BBMSDppInstant,18000,3,254.15,12.9196,7.30078,72199.1,18591924,0,0,0,0,1050,232.098,22.0392,0.0127456,ok,2
BBMSDppStepwise,18000,3,154.758,12.9196,7.30078,69151.1,17810939,0,0,0,0,622,133.663,21.0878,0.00775226,ok,2
DijkstraPrims,18000,3,64.1821,12.9196,7.30078,8244.77,2762201,0,0,0,0,267,60.5701,3.60959,0.00232731,ok,2
BBMSInter,18000,4,219.676,14.5851,7.30859,17308.4,4430099,0,0,0,0,752,214.4,5.26974,0.00652934,ok,0
BBMSDppInstant,18000,4,253.346,14.5851,7.31641,72187.7,18588959,0,0,0,0,1004,231.165,22.1686,0.0127184,ok,0
BBMSDppStepwise,18000,4,155.683,14.5851,7.31641,69157.2,17812440,0,0,0,0,639,134.346,21.3295,0.0074796,ok,0
DijkstraPrims,18000,4,2.58825,14.5851,7.31641,464.496,157182,0,0,0,0,7,2.34832,0.239881,4.6176e-05,ok,0
BBMSInter,18000,4,218.083,14.5851,7.31641,17308.4,4430099,0,0,0,0,743,213.046,5.03006,0.00690412,ok,1
BBMSDppInstant,18000,4,252.781,14.5851,7.31641,72187.6,18588959,0,0,0,0,1025,230.188,22.5788,0.0136912,ok,1
BBMSDppStepwise,18000,4,154.775,14.5851,7.31641,69157.2,17812440,0,0,0,0,645,133.4,21.3683,0.00732778,ok,1
DijkstraPrims,18000,4,2.6393,14.5851,7.32031,464.379,157182,0,0,0,0,11,2.41925,0.219917,0.000132364,ok,1
BBMSInter,18000,4,217.61,14.5851,7.32031,17308.5,4430099,0,0,0,0,749,212.544,5.05995,0.00612105,ok,2
BBMSDppInstant,18000,4,252.971,14.5851,7.32031,72187.8,18588959,0,0,0,0,1007,230.239,22.719,0.0126029,ok,2
BBMSDppStepwise,18000,4,155.502,14.5851,7.32422,69157.3,17812440,0,0,0,0,623,134.825,20.6693,0.00767693,ok,2
DijkstraPrims,18000,4,2.6293,14.5851,7.32422,464.574,157182,0,0,0,0,15,2.42924,0.199949,0.000114326,ok,2
BBMSInter,18000,5,202.263,12.6559,7.32422,17308.5,4430099,0,0,0,0,754,197.227,5.02984,0.00602241,ok,0
BBMSDppInstant,18000,5,257.097,12.6559,7.32812,72199.2,18593143,0,0,0,0,1048,235.206,21.8794,0.0121828,ok,0
BBMSDppStepwise,18000,5,156.642,12.6559,7.32812,69167.1,17815019,0,0,0,0,639,135.435,21.199,0.00806884,ok,0
DijkstraPrims,18000,5,10.7834,12.6559,7.32812,1457.19,531087,0,0,0,0,48,10.0829,0.700066,0.000393586,ok,0
BBMSInter,18000,5,205.631,12.6559,7.32812,17308.2,4430099,0,0,0,0,718,200.435,5.19039,0.00634072,ok,1
BBMSDppInstant,18000,5,256.987,12.6559,7.32812,72199.2,18593143,0,0,0,0,1044,234.806,22.1685,0.0130171,ok,1
BBMSDppStepwise,18000,5,156.176,12.6559,7.32812,69167.1,17815019,0,0,0,0,631,135.108,21.0593,0.00903387,ok,1
DijkstraPrims,18000,5,10.8259,12.6559,7.32812,1457.18,531087,0,0,0,0,47,10.2453,0.580214,0.00038397,ok,1
BBMSInter,18000,5,203.457,12.6559,7.32812,17308.4,4430099,0,0,0,0,678,198.431,5.02027,0.00572993,ok,2
BBMSDppInstant,18000,5,258.156,12.6559,7.32812,72199.1,18593143,0,0,0,0,1051,235.743,22.3991,0.0140835,ok,2
BBMSDppStepwise,18000,5,156.026,12.6559,7.32812,69167.1,17815019,0,0,0,0,651,134.81,21.2081,0.00815065,ok,2
DijkstraPrims,18000,5,10.7225,12.6559,7.32812,1457.17,531087,0,0,0,0,44,10.0418,0.680193,0.000563447,ok,2
BBMSInter,18000,6,216.013,11.9935,7.34766,17308.5,4430097,0,0,0,0,773,211.056,4.94977,0.00643998,ok,0
BBMSDppInstant,18000,6,257.577,11.9935,7.34766,72203.8,18592853,0,0,0,0,1016,235.484,22.079,0.0139769,ok,0
BBMSDppStepwise,18000,6,155.181,11.9935,7.34766,69155.2,17811978,0,0,0,0,641,134.115,21.0585,0.00763258,ok,0
DijkstraPrims,18000,6,2.08994,11.9935,7.34766,356.848,124296,0,0,0,0,8,1.89033,0.199557,4.9282e-05,ok,0
BBMSInter,18000,6,215.212,11.9935,7.34766,17308.4,4430097,0,0,0,0,743,210.037,5.16977,0.00589363,ok,1
BBMSDppInstant,18000,6,257.55,11.9935,7.34766,72203.9,18592853,0,0,0,0,1029,235.169,22.3685,0.0126707,ok,1
BBMSDppStepwise,18000,6,155.116,11.9935,7.34766,69155.1,17811978,0,0,0,0,637,133.529,21.5787,0.00744809,ok,1
DijkstraPrims,18000,6,2.15338,11.9935,7.34766,356.777,124296,0,0,0,0,9,2.03338,0.119935,6.6132e-05,ok,1
BBMSInter,18000,6,217.936,11.9935,7.34766,17308.4,4430097,0,0,0,0,746,212.919,5.0099,0.00680509,ok,2
BBMSDppInstant,18000,6,258.55,11.9935,7.34766,72203.9,18592853,0,0,0,0,1012,236.528,22.0094,0.0122317,ok,2
BBMSDppStepwise,18000,6,158.665,11.9935,7.34766,69155.1,17811978,0,0,0,0,635,137.699,20.9593,0.00722167,ok,2
DijkstraPrims,18000,6,2.11712,11.9935,7.34766,356.852,124296,0,0,0,0,7,1.94654,0.170553,2.8122e-05,ok,2
BBMSInter,18000,7,273.445,15.1027,7.35156,17308.5,4430097,0,0,0,0,954,268.347,5.08977,0.00871686,ok,0
BBMSDppInstant,18000,7,258.931,15.1027,7.35156,72180.5,18587926,0,0,0,0,1011,236.719,22.1993,0.0122814,ok,0
BBMSDppStepwise,18000,7,156.165,15.1027,7.35547,69152.2,17811207,0,0,0,0,638,135.369,20.7888,0.00739025,ok,0
DijkstraPrims,18000,7,2.30918,15.1027,7.35547,356.812,126104,0,0,0,0,7,2.17898,0.130148,4.5526e-05,ok,0
BBMSInter,18000,7,269.637,15.1027,7.35547,17308.3,4430097,0,0,0,0,949,264.558,5.06981,0.00899739,ok,1
BBMSDppInstant,18000,7,258.805,15.1027,7.35547,72180.7,18587926,0,0,0,0,1050,235.853,22.9386,0.0133671,ok,1
BBMSDppStepwise,18000,7,156.403,15.1027,7.35547,69152.2,17811207,0,0,0,0,605,135.225,21.1697,0.00796689,ok,1
DijkstraPrims,18000,7,2.25404,15.1027,7.35547,356.746,126104,0,0,0,0,13,2.10411,0.149819,0.000106085,ok,1
BBMSInter,18000,7,270.51,15.1027,7.35547,17308.5,4430097,0,0,0,0,918,265.282,5.21987,0.00821937,ok,2
